8	4	1200	240	250
47690000	30375000
0	0	0	100	100	100	0	1	0	0	0	0
0	0	100	100	100	200	0	1	0	0	0	0
100	0	0	200	100	100	0	1	0	0	0	0
100	0	100	200	100	200	0	1	0	0	0	0
200	0	0	300	100	100	0	1	0	0	0	0
200	0	100	300	100	200	0	1	0	0	0	0
300	0	0	400	100	100	0	1	0	0	0	0
300	0	100	400	100	200	0	1	0	0	0	0
400	0	0	500	100	100	0	1	0	0	0	0
400	0	100	500	100	200	0	1	0	0	0	0
500	0	0	600	100	100	0	1	0	0	0	0
500	0	100	600	100	200	0	1	0	0	0	0
600	0	0	700	100	100	0	1	0	0	0	0
600	0	100	700	100	200	0	1	0	0	0	0
700	0	0	800	100	100	0	1	0	0	0	0
700	0	100	800	100	200	0	1	0	0	0	0
800	0	0	900	100	100	0	1	0	0	0	0
800	0	100	900	100	200	0	1	0	0	0	0
900	0	0	1000	100	100	0	1	0	0	0	0
900	0	100	1000	100	200	0	1	0	0	0	0
1000	0	0	1100	100	100	0	1	0	0	0	0
1000	0	100	1100	100	200	0	1	0	0	0	0
1100	0	0	1200	100	100	0	1	0	0	0	0
1100	0	100	1200	100	200	0	1	0	0	0	0
0	115	0	25	140	50	1	2	0	0	0	0
0	115	50	25	140	100	1	2	0	0	0	0
0	115	100	25	140	150	1	2	0	0	0	0
0	115	150	25	140	200	1	2	0	0	0	0
0	140	0	25	165	50	1	2	0	0	0	0
0	140	50	25	165	100	1	2	0	0	0	0
0	140	100	25	165	150	1	2	0	0	0	0
0	140	150	25	165	200	1	2	0	0	0	0
0	165	0	25	190	50	1	2	0	0	0	0
0	165	50	25	190	100	1	2	0	0	0	0
0	165	100	25	190	150	1	2	0	0	0	0
0	165	150	25	190	200	1	2	0	0	0	0
0	190	0	25	215	50	1	2	0	0	0	0
0	190	50	25	215	100	1	2	0	0	0	0
0	190	100	25	215	150	1	2	0	0	0	0
0	190	150	25	215	200	1	2	0	0	0	0
0	215	0	25	240	50	1	2	0	0	0	0
0	215	50	25	240	100	1	2	0	0	0	0
0	215	100	25	240	150	1	2	0	0	0	0
0	215	150	25	240	200	1	2	0	0	0	0
25	140	0	125	240	100	0	3	0	0	0	0
25	140	100	125	240	200	0	3	0	0	0	0
125	140	0	225	240	100	0	3	0	0	0	0
125	140	100	225	240	200	0	3	0	0	0	0
25	100	0	125	135	50	3	4	1	0	0	0
25	100	50	125	135	100	3	4	1	0	0	0
25	100	100	125	135	150	3	4	1	0	0	0
25	100	150	125	135	200	3	4	1	0	0	0
25	100	200	125	135	250	3	4	1	0	0	0
25	140	200	175	190	250	4	5	1	0	0	0
25	190	200	175	240	250	4	5	1	0	0	0
125	100	0	175	135	100	3	6	1	0	0	0
175	100	0	225	135	100	3	6	1	0	0	0
225	100	0	275	135	100	3	6	1	0	0	0
275	100	0	325	135	100	3	6	1	0	0	0
325	100	0	375	135	100	3	6	1	0	0	0
175	140	200	225	190	250	5	7	1	0	0	0
175	190	200	225	240	250	5	7	1	0	0	0
225	140	0	375	190	50	4	8	1	0	0	0
225	190	0	375	240	50	4	8	1	0	0	0
375	140	0	525	190	50	4	8	1	0	0	0
375	190	0	525	240	50	4	8	1	0	0	0
525	140	0	675	190	50	4	8	1	0	0	0
525	190	0	675	240	50	4	8	1	0	0	0
675	140	0	825	190	50	4	8	1	0	0	0
